,Bal,Brick,District,Floor,ID,Kitsp,Lift,Link,Livesp,Metrdist,New,Nfloor,Price,Remont,Tel,Totsp,Walk,dist,lat,lon,rooms
1505,1,0,1,8,1505,,1,http://www.cian.ru/sale/flat/150348973/,,15.0,1,16.0,4299570,,,42.6,0.0,13.404355742302583,55.925023,37.548865,1
1506,1,0,1,2,1506,12.3,1,http://www.cian.ru/sale/flat/150348782/,16.8,15.0,1,16.0,4343784,,,45.1,0.0,13.404355742302583,55.925023,37.548865,1
1507,Ц,0,1,6,1507,,1,http://www.cian.ru/sale/flat/149369355/,17.0,7.0,1,29.0,4350000,,,26.4,1.0,15.137054093389652,55.84073,37.494404,1
1508,1,0,1,16,1508,,1,http://www.cian.ru/sale/flat/150348922/,,15.0,1,16.0,4370445,,,44.4,0.0,13.404355742302583,55.925023,37.548865,1
1509,1,0,1,14,1509,,1,http://www.cian.ru/sale/flat/150348950/,,15.0,1,16.0,4376790,,,44.2,0.0,13.404355742302583,55.925023,37.548865,1
1510,1,0,1,16,1510,,1,http://www.cian.ru/sale/flat/146255990/,22.0,2.0,0,26.0,4400000,,,27.4,1.0,15.37370247622126,55.84024,37.492024,1
1511,Ц,0,1,1,1511,5.6,Ц,http://www.cian.ru/sale/flat/148704993/,18.9,,0,5.0,4400000,евроремонт,1.0,33.4,,10.98023567939809,55.840336,37.535511,1
1512,Ц,0,1,1,1512,,1,http://www.cian.ru/sale/flat/150095795/,14.7,8.0,1,7.0,9097475,,,35.3,1.0,5.920585122898985,55.781509,37.570465,1
1513,Ц,0,1,1,1513,,1,http://www.cian.ru/sale/flat/150098295/,30.1,8.0,1,7.0,12853349,,,51.8,1.0,5.940127221323635,55.781375,37.570258,2
1514,1,0,1,4,1514,6.0,Ц,http://www.cian.ru/sale/flat/150247633/,26.0,8.0,0,5.0,9900000,евроремонт,1.0,40.6,1.0,10.587054600588433,55.806611,37.530957,2
1515,1,0,1,3,1515,,1,http://www.cian.ru/sale/flat/150873858/,,,1,9.0,3065900,,,26.7,,17.97796411405324,55.871854,37.474049,1
1516,1,0,1,4,1516,,1,http://www.cian.ru/sale/flat/150873861/,,,1,9.0,3118080,,,26.9,,17.97796411405324,55.871854,37.474049,1
1517,1,0,1,8,1517,,1,http://www.cian.ru/sale/flat/150348401/,,14.0,1,16.0,3511200,,,33.6,0.0,13.404355742302583,55.925023,37.548865,1
1518,1,0,1,8,1518,,1,http://www.cian.ru/sale/flat/150348419/,,14.0,1,16.0,3513150,,,33.3,0.0,13.404355742302583,55.925023,37.548865,1
1519,1,0,1,5,1519,,1,http://www.cian.ru/sale/flat/150348467/,,14.0,1,16.0,3521650,,,33.7,0.0,13.404355742302583,55.925023,37.548865,1
1520,1,0,1,9,1520,,1,http://www.cian.ru/sale/flat/149893405/,,20.0,1,17.0,3527832,,,27.6,1.0,17.983159458536715,55.869424,37.473391,1
1521,1,0,1,5,1521,,1,http://www.cian.ru/sale/flat/150348481/,,14.0,1,16.0,3597900,,,35.8,0.0,13.404355742302583,55.925023,37.548865,1
1522,Ц,0,1,2,1522,7.0,1,http://www.cian.ru/sale/flat/150404146/,19.0,15.0,0,9.0,3600000,косметический,,33.0,1.0,14.968597582265549,55.865626,37.502426,1
1523,1,0,1,2,1523,,1,http://www.cian.ru/sale/flat/150348527/,,14.0,1,16.0,3611850,,,36.3,0.0,13.404355742302583,55.925023,37.548865,1
1524,1,0,1,11,1524,,1,http://www.cian.ru/sale/flat/150348455/,,14.0,1,16.0,3743400,,,36.7,0.0,13.404355742302583,55.925023,37.548865,1
1525,1,0,1,6,1525,,1,http://www.cian.ru/sale/flat/150348353/,,14.0,1,16.0,3790400,,,36.8,0.0,13.404355742302583,55.925023,37.548865,1
1526,1,0,1,3,1526,,1,http://www.cian.ru/sale/flat/150348944/,,15.0,1,16.0,3838660,,,39.2,0.0,13.404355742302583,55.925023,37.548865,1
1527,0,0,1,1,1527,5.0,0,http://www.cian.ru/sale/flat/150784093/,17.0,15.0,0,5.0,3950000,,0.0,26.0,0.0,12.267326227397215,55.886393,37.54012,1
1528,1,0,1,11,1528,,1,http://www.cian.ru/sale/flat/149893413/,,20.0,1,17.0,3972297,,,30.1,1.0,17.983159458536715,55.869424,37.473391,1
1529,Ц,0,1,1,1529,3.0,1,http://www.cian.ru/sale/flat/150486088/,14.0,15.0,0,12.0,4000000,косметический,,20.0,1.0,8.186250334566889,55.823216,37.559011,1
1530,1,0,1,6,1530,11.3,1,http://www.cian.ru/sale/flat/150778409/,16.2,14.0,1,14.0,4000035,,,38.5,0.0,13.404355742302583,55.925023,37.548865,1
1531,0,0,1,4,1531,,1,http://www.cian.ru/sale/flat/148984143/,29.8,10.0,0,8.0,4023689,,0.0,29.8,0.0,10.45065673306075,55.861176,37.549417,1
1532,1,0,1,3,1532,,1,http://www.cian.ru/sale/flat/150348975/,,15.0,1,16.0,4173120,,,43.5,0.0,13.404355742302583,55.925023,37.548865,1
1533,1,0,1,8,1533,,1,http://www.cian.ru/sale/flat/150348973/,,15.0,1,16.0,4299570,,,42.6,0.0,13.404355742302583,55.925023,37.548865,1
1534,1,0,1,2,1534,12.3,1,http://www.cian.ru/sale/flat/150348782/,16.8,15.0,1,16.0,4343784,,,45.1,0.0,13.404355742302583,55.925023,37.548865,1
1535,Ц,0,1,6,1535,,1,http://www.cian.ru/sale/flat/149369355/,17.0,7.0,1,29.0,4350000,,,26.4,1.0,15.137054093389652,55.84073,37.494404,1
1536,1,0,1,16,1536,,1,http://www.cian.ru/sale/flat/150348922/,,15.0,1,16.0,4370445,,,44.4,0.0,13.404355742302583,55.925023,37.548865,1
1537,1,0,1,14,1537,,1,http://www.cian.ru/sale/flat/150348950/,,15.0,1,16.0,4376790,,,44.2,0.0,13.404355742302583,55.925023,37.548865,1
1538,1,0,1,16,1538,,1,http://www.cian.ru/sale/flat/146255990/,22.0,2.0,0,26.0,4400000,,,27.4,1.0,15.37370247622126,55.84024,37.492024,1
1539,Ц,0,1,1,1539,5.6,Ц,http://www.cian.ru/sale/flat/148704993/,18.9,,0,5.0,4400000,евроремонт,1.0,33.4,,10.98023567939809,55.840336,37.535511,1
1540,1,0,1,6,1540,6.0,1,http://www.cian.ru/sale/flat/149789806/,22.0,,0,9.0,5370000,евроремонт,1.0,32.0,,18.518447260099276,55.872592,37.468919,1
1541,1,0,1,8,1541,17.9,Ц,http://www.cian.ru/sale/flat/139327916/,68.0,6.0,1,12.0,34833073,,,147.9,1.0,6.298493312547653,55.789588,37.568446,3
1542,Ц,0,1,28,1542,,1,http://www.cian.ru/sale/flat/150853822/,68.0,16.0,0,32.0,32900000,дизайнерский,1.0,103.0,1.0,9.328830926076435,55.806646,37.542958,3
1543,1,0,1,3,1543,,1,http://www.cian.ru/sale/flat/150873858/,,,1,9.0,3065900,,,26.7,,17.97796411405324,55.871854,37.474049,1
1544,1,0,1,4,1544,,1,http://www.cian.ru/sale/flat/150873861/,,,1,9.0,3118080,,,26.9,,17.97796411405324,55.871854,37.474049,1
1545,1,0,1,8,1545,,1,http://www.cian.ru/sale/flat/150348401/,,14.0,1,16.0,3511200,,,33.6,0.0,13.404355742302583,55.925023,37.548865,1
1546,1,0,1,8,1546,,1,http://www.cian.ru/sale/flat/150348419/,,14.0,1,16.0,3513150,,,33.3,0.0,13.404355742302583,55.925023,37.548865,1
1547,1,0,1,5,1547,,1,http://www.cian.ru/sale/flat/150348467/,,14.0,1,16.0,3521650,,,33.7,0.0,13.404355742302583,55.925023,37.548865,1
1548,1,0,1,9,1548,,1,http://www.cian.ru/sale/flat/149893405/,,20.0,1,17.0,3527832,,,27.6,1.0,17.983159458536715,55.869424,37.473391,1
1549,1,0,1,5,1549,,1,http://www.cian.ru/sale/flat/150348481/,,14.0,1,16.0,3597900,,,35.8,0.0,13.404355742302583,55.925023,37.548865,1
1550,Ц,0,1,2,1550,7.0,1,http://www.cian.ru/sale/flat/150404146/,19.0,15.0,0,9.0,3600000,косметический,,33.0,1.0,14.968597582265549,55.865626,37.502426,1
1551,1,0,1,2,1551,,1,http://www.cian.ru/sale/flat/150348527/,,14.0,1,16.0,3611850,,,36.3,0.0,13.404355742302583,55.925023,37.548865,1
1552,1,0,1,11,1552,,1,http://www.cian.ru/sale/flat/150348455/,,14.0,1,16.0,3743400,,,36.7,0.0,13.404355742302583,55.925023,37.548865,1
1553,1,0,1,6,1553,,1,http://www.cian.ru/sale/flat/150348353/,,14.0,1,16.0,3790400,,,36.8,0.0,13.404355742302583,55.925023,37.548865,1
1554,1,0,1,3,1554,,1,http://www.cian.ru/sale/flat/150348944/,,15.0,1,16.0,3838660,,,39.2,0.0,13.404355742302583,55.925023,37.548865,1
1555,0,0,1,1,1555,5.0,0,http://www.cian.ru/sale/flat/150784093/,17.0,15.0,0,5.0,3950000,,0.0,26.0,0.0,12.267326227397215,55.886393,37.54012,1
1556,1,0,1,11,1556,,1,http://www.cian.ru/sale/flat/149893413/,,20.0,1,17.0,3972297,,,30.1,1.0,17.983159458536715,55.869424,37.473391,1
1557,Ц,0,1,1,1557,3.0,1,http://www.cian.ru/sale/flat/150486088/,14.0,15.0,0,12.0,4000000,косметический,,20.0,1.0,8.186250334566889,55.823216,37.559011,1
1558,1,0,1,6,1558,11.3,1,http://www.cian.ru/sale/flat/150778409/,16.2,14.0,1,14.0,4000035,,,38.5,0.0,13.404355742302583,55.925023,37.548865,1
1559,0,0,1,4,1559,,1,http://www.cian.ru/sale/flat/148984143/,29.8,10.0,0,8.0,4023689,,0.0,29.8,0.0,10.45065673306075,55.861176,37.549417,1
1560,1,0,1,3,1560,,1,http://www.cian.ru/sale/flat/150348975/,,15.0,1,16.0,4173120,,,43.5,0.0,13.404355742302583,55.925023,37.548865,1
1561,1,0,1,8,1561,,1,http://www.cian.ru/sale/flat/150348973/,,15.0,1,16.0,4299570,,,42.6,0.0,13.404355742302583,55.925023,37.548865,1
1562,1,0,1,2,1562,12.3,1,http://www.cian.ru/sale/flat/150348782/,16.8,15.0,1,16.0,4343784,,,45.1,0.0,13.404355742302583,55.925023,37.548865,1
1563,Ц,0,1,6,1563,,1,http://www.cian.ru/sale/flat/149369355/,17.0,7.0,1,29.0,4350000,,,26.4,1.0,15.137054093389652,55.84073,37.494404,1
1564,1,0,1,16,1564,,1,http://www.cian.ru/sale/flat/150348922/,,15.0,1,16.0,4370445,,,44.4,0.0,13.404355742302583,55.925023,37.548865,1
1565,1,0,1,14,1565,,1,http://www.cian.ru/sale/flat/150348950/,,15.0,1,16.0,4376790,,,44.2,0.0,13.404355742302583,55.925023,37.548865,1
1566,1,0,1,16,1566,,1,http://www.cian.ru/sale/flat/146255990/,22.0,2.0,0,26.0,4400000,,,27.4,1.0,15.37370247622126,55.84024,37.492024,1
1567,Ц,0,1,1,1567,5.6,Ц,http://www.cian.ru/sale/flat/148704993/,18.9,,0,5.0,4400000,евроремонт,1.0,33.4,,10.98023567939809,55.840336,37.535511,1
1568,0,0,1,4,1568,18.0,1,http://www.cian.ru/sale/flat/149386474/,100.0,10.0,0,35.0,28990000,евроремонт,1.0,118.0,1.0,9.328830926076435,55.806646,37.542958,4
1569,Ц,0,1,2,1569,,Ц,http://www.cian.ru/sale/flat/150096668/,7.9,8.0,1,7.0,9766295,,,35.4,1.0,5.920585122898985,55.781509,37.570465,1
1570,Ц,0,1,12,1570,4.4,1,http://www.cian.ru/sale/flat/150047414/,24.0,10.0,1,20.0,8700000,,,40.0,1.0,14.843811965527914,55.835476,37.496109,2
1571,1,0,1,3,1571,,1,http://www.cian.ru/sale/flat/150873858/,,,1,9.0,3065900,,,26.7,,17.97796411405324,55.871854,37.474049,1
1572,1,0,1,4,1572,,1,http://www.cian.ru/sale/flat/150873861/,,,1,9.0,3118080,,,26.9,,17.97796411405324,55.871854,37.474049,1
1573,1,0,1,8,1573,,1,http://www.cian.ru/sale/flat/150348401/,,14.0,1,16.0,3511200,,,33.6,0.0,13.404355742302583,55.925023,37.548865,1
1574,1,0,1,8,1574,,1,http://www.cian.ru/sale/flat/150348419/,,14.0,1,16.0,3513150,,,33.3,0.0,13.404355742302583,55.925023,37.548865,1
1575,1,0,1,5,1575,,1,http://www.cian.ru/sale/flat/150348467/,,14.0,1,16.0,3521650,,,33.7,0.0,13.404355742302583,55.925023,37.548865,1
1576,1,0,1,9,1576,,1,http://www.cian.ru/sale/flat/149893405/,,20.0,1,17.0,3527832,,,27.6,1.0,17.983159458536715,55.869424,37.473391,1
1577,1,0,1,5,1577,,1,http://www.cian.ru/sale/flat/150348481/,,14.0,1,16.0,3597900,,,35.8,0.0,13.404355742302583,55.925023,37.548865,1
1578,Ц,0,1,2,1578,7.0,1,http://www.cian.ru/sale/flat/150404146/,19.0,15.0,0,9.0,3600000,косметический,,33.0,1.0,14.968597582265549,55.865626,37.502426,1
1579,1,0,1,2,1579,,1,http://www.cian.ru/sale/flat/150348527/,,14.0,1,16.0,3611850,,,36.3,0.0,13.404355742302583,55.925023,37.548865,1
1580,1,0,1,11,1580,,1,http://www.cian.ru/sale/flat/150348455/,,14.0,1,16.0,3743400,,,36.7,0.0,13.404355742302583,55.925023,37.548865,1
1581,1,0,1,6,1581,,1,http://www.cian.ru/sale/flat/150348353/,,14.0,1,16.0,3790400,,,36.8,0.0,13.404355742302583,55.925023,37.548865,1
1582,1,0,1,3,1582,,1,http://www.cian.ru/sale/flat/150348944/,,15.0,1,16.0,3838660,,,39.2,0.0,13.404355742302583,55.925023,37.548865,1
1583,0,0,1,1,1583,5.0,0,http://www.cian.ru/sale/flat/150784093/,17.0,15.0,0,5.0,3950000,,0.0,26.0,0.0,12.267326227397215,55.886393,37.54012,1
1584,1,0,1,11,1584,,1,http://www.cian.ru/sale/flat/149893413/,,20.0,1,17.0,3972297,,,30.1,1.0,17.983159458536715,55.869424,37.473391,1
1585,Ц,0,1,1,1585,3.0,1,http://www.cian.ru/sale/flat/150486088/,14.0,15.0,0,12.0,4000000,косметический,,20.0,1.0,8.186250334566889,55.823216,37.559011,1
1586,1,0,1,6,1586,11.3,1,http://www.cian.ru/sale/flat/150778409/,16.2,14.0,1,14.0,4000035,,,38.5,0.0,13.404355742302583,55.925023,37.548865,1
1587,0,0,1,4,1587,,1,http://www.cian.ru/sale/flat/148984143/,29.8,10.0,0,8.0,4023689,,0.0,29.8,0.0,10.45065673306075,55.861176,37.549417,1
1588,1,0,1,3,1588,,1,http://www.cian.ru/sale/flat/150348975/,,15.0,1,16.0,4173120,,,43.5,0.0,13.404355742302583,55.925023,37.548865,1
1589,1,0,1,8,1589,,1,http://www.cian.ru/sale/flat/150348973/,,15.0,1,16.0,4299570,,,42.6,0.0,13.404355742302583,55.925023,37.548865,1
1590,1,0,1,2,1590,12.3,1,http://www.cian.ru/sale/flat/150348782/,16.8,15.0,1,16.0,4343784,,,45.1,0.0,13.404355742302583,55.925023,37.548865,1
1591,Ц,0,1,6,1591,,1,http://www.cian.ru/sale/flat/149369355/,17.0,7.0,1,29.0,4350000,,,26.4,1.0,15.137054093389652,55.84073,37.494404,1
1592,1,0,1,16,1592,,1,http://www.cian.ru/sale/flat/150348922/,,15.0,1,16.0,4370445,,,44.4,0.0,13.404355742302583,55.925023,37.548865,1
1593,1,0,1,14,1593,,1,http://www.cian.ru/sale/flat/150348950/,,15.0,1,16.0,4376790,,,44.2,0.0,13.404355742302583,55.925023,37.548865,1
1594,1,0,1,16,1594,,1,http://www.cian.ru/sale/flat/146255990/,22.0,2.0,0,26.0,4400000,,,27.4,1.0,15.37370247622126,55.84024,37.492024,1
1595,Ц,0,1,1,1595,5.6,Ц,http://www.cian.ru/sale/flat/148704993/,18.9,,0,5.0,4400000,евроремонт,1.0,33.4,,10.98023567939809,55.840336,37.535511,1
1596,Ц,0,1,1,1596,,1,http://www.cian.ru/sale/flat/150098295/,30.1,8.0,1,7.0,12853349,,,51.8,1.0,5.940127221323635,55.781375,37.570258,2
1597,Ц,0,1,2,1597,,1,http://www.cian.ru/sale/flat/149517615/,,5.0,0,2.0,35543000,отсутствует,,106.0,1.0,4.826916157417847,55.781626,37.580894,свободна€планировка
1598,Ц,0,1,1,1598,,1,http://www.cian.ru/sale/flat/150095795/,14.7,8.0,1,7.0,9097475,,,35.3,1.0,5.920585122898985,55.781509,37.570465,1
1599,1,0,1,3,1599,,1,http://www.cian.ru/sale/flat/150873858/,,,1,9.0,3065900,,,26.7,,17.97796411405324,55.871854,37.474049,1
1600,1,0,1,4,1600,,1,http://www.cian.ru/sale/flat/150873861/,,,1,9.0,3118080,,,26.9,,17.97796411405324,55.871854,37.474049,1
1601,1,0,1,8,1601,,1,http://www.cian.ru/sale/flat/150348401/,,14.0,1,16.0,3511200,,,33.6,0.0,13.404355742302583,55.925023,37.548865,1
1602,1,0,1,8,1602,,1,http://www.cian.ru/sale/flat/150348419/,,14.0,1,16.0,3513150,,,33.3,0.0,13.404355742302583,55.925023,37.548865,1
1603,1,0,1,5,1603,,1,http://www.cian.ru/sale/flat/150348467/,,14.0,1,16.0,3521650,,,33.7,0.0,13.404355742302583,55.925023,37.548865,1
1604,1,0,1,9,1604,,1,http://www.cian.ru/sale/flat/149893405/,,20.0,1,17.0,3527832,,,27.6,1.0,17.983159458536715,55.869424,37.473391,1
1605,1,0,1,5,1605,,1,http://www.cian.ru/sale/flat/150348481/,,14.0,1,16.0,3597900,,,35.8,0.0,13.404355742302583,55.925023,37.548865,1
1606,Ц,0,1,2,1606,7.0,1,http://www.cian.ru/sale/flat/150404146/,19.0,15.0,0,9.0,3600000,косметический,,33.0,1.0,14.968597582265549,55.865626,37.502426,1
1607,1,0,1,2,1607,,1,http://www.cian.ru/sale/flat/150348527/,,14.0,1,16.0,3611850,,,36.3,0.0,13.404355742302583,55.925023,37.548865,1
1608,1,0,1,11,1608,,1,http://www.cian.ru/sale/flat/150348455/,,14.0,1,16.0,3743400,,,36.7,0.0,13.404355742302583,55.925023,37.548865,1
1609,1,0,1,6,1609,,1,http://www.cian.ru/sale/flat/150348353/,,14.0,1,16.0,3790400,,,36.8,0.0,13.404355742302583,55.925023,37.548865,1
1610,1,0,1,3,1610,,1,http://www.cian.ru/sale/flat/150348944/,,15.0,1,16.0,3838660,,,39.2,0.0,13.404355742302583,55.925023,37.548865,1
1611,0,0,1,1,1611,5.0,0,http://www.cian.ru/sale/flat/150784093/,17.0,15.0,0,5.0,3950000,,0.0,26.0,0.0,12.267326227397215,55.886393,37.54012,1
1612,1,0,1,11,1612,,1,http://www.cian.ru/sale/flat/149893413/,,20.0,1,17.0,3972297,,,30.1,1.0,17.983159458536715,55.869424,37.473391,1
1613,Ц,0,1,1,1613,3.0,1,http://www.cian.ru/sale/flat/150486088/,14.0,15.0,0,12.0,4000000,косметический,,20.0,1.0,8.186250334566889,55.823216,37.559011,1
1614,1,0,1,6,1614,11.3,1,http://www.cian.ru/sale/flat/150778409/,16.2,14.0,1,14.0,4000035,,,38.5,0.0,13.404355742302583,55.925023,37.548865,1
1615,0,0,1,4,1615,,1,http://www.cian.ru/sale/flat/148984143/,29.8,10.0,0,8.0,4023689,,0.0,29.8,0.0,10.45065673306075,55.861176,37.549417,1
1616,1,0,1,3,1616,,1,http://www.cian.ru/sale/flat/150348975/,,15.0,1,16.0,4173120,,,43.5,0.0,13.404355742302583,55.925023,37.548865,1
1617,1,0,1,8,1617,,1,http://www.cian.ru/sale/flat/150348973/,,15.0,1,16.0,4299570,,,42.6,0.0,13.404355742302583,55.925023,37.548865,1
1618,1,0,1,2,1618,12.3,1,http://www.cian.ru/sale/flat/150348782/,16.8,15.0,1,16.0,4343784,,,45.1,0.0,13.404355742302583,55.925023,37.548865,1
1619,Ц,0,1,6,1619,,1,http://www.cian.ru/sale/flat/149369355/,17.0,7.0,1,29.0,4350000,,,26.4,1.0,15.137054093389652,55.84073,37.494404,1
1620,1,0,1,16,1620,,1,http://www.cian.ru/sale/flat/150348922/,,15.0,1,16.0,4370445,,,44.4,0.0,13.404355742302583,55.925023,37.548865,1
1621,1,0,1,14,1621,,1,http://www.cian.ru/sale/flat/150348950/,,15.0,1,16.0,4376790,,,44.2,0.0,13.404355742302583,55.925023,37.548865,1
1622,1,0,1,16,1622,,1,http://www.cian.ru/sale/flat/146255990/,22.0,2.0,0,26.0,4400000,,,27.4,1.0,15.37370247622126,55.84024,37.492024,1
1623,Ц,0,1,1,1623,5.6,Ц,http://www.cian.ru/sale/flat/148704993/,18.9,,0,5.0,4400000,евроремонт,1.0,33.4,,10.98023567939809,55.840336,37.535511,1
1624,Ц,0,1,1,1624,,1,http://www.cian.ru/sale/flat/150096080/,14.1,8.0,1,7.0,9759100,,,37.9,1.0,5.920585122898985,55.781509,37.570465,1
1625,1,0,1,2,1625,12.9,Ц,http://www.cian.ru/sale/flat/150689315/,33.0,10.0,1,24.0,7773522,,,61.8,0.0,11.688870200691136,55.879824,37.543794,2
1626,0,0,1,16,1626,20.0,1,http://www.cian.ru/sale/flat/149790508/,100.0,15.0,1,57.0,107957310,,,180.0,1.0,11.52185073623002,55.797154,37.520707,4
1627,1,0,1,3,1627,,1,http://www.cian.ru/sale/flat/150873858/,,,1,9.0,3065900,,,26.7,,17.97796411405324,55.871854,37.474049,1
1628,1,0,1,4,1628,,1,http://www.cian.ru/sale/flat/150873861/,,,1,9.0,3118080,,,26.9,,17.97796411405324,55.871854,37.474049,1
1629,1,0,1,8,1629,,1,http://www.cian.ru/sale/flat/150348401/,,14.0,1,16.0,3511200,,,33.6,0.0,13.404355742302583,55.925023,37.548865,1
1630,1,0,1,8,1630,,1,http://www.cian.ru/sale/flat/150348419/,,14.0,1,16.0,3513150,,,33.3,0.0,13.404355742302583,55.925023,37.548865,1
1631,1,0,1,5,1631,,1,http://www.cian.ru/sale/flat/150348467/,,14.0,1,16.0,3521650,,,33.7,0.0,13.404355742302583,55.925023,37.548865,1
1632,1,0,1,9,1632,,1,http://www.cian.ru/sale/flat/149893405/,,20.0,1,17.0,3527832,,,27.6,1.0,17.983159458536715,55.869424,37.473391,1
1633,1,0,1,5,1633,,1,http://www.cian.ru/sale/flat/150348481/,,14.0,1,16.0,3597900,,,35.8,0.0,13.404355742302583,55.925023,37.548865,1
1634,Ц,0,1,2,1634,7.0,1,http://www.cian.ru/sale/flat/150404146/,19.0,15.0,0,9.0,3600000,косметический,,33.0,1.0,14.968597582265549,55.865626,37.502426,1
1635,1,0,1,2,1635,,1,http://www.cian.ru/sale/flat/150348527/,,14.0,1,16.0,3611850,,,36.3,0.0,13.404355742302583,55.925023,37.548865,1
1636,1,0,1,11,1636,,1,http://www.cian.ru/sale/flat/150348455/,,14.0,1,16.0,3743400,,,36.7,0.0,13.404355742302583,55.925023,37.548865,1
1637,1,0,1,6,1637,,1,http://www.cian.ru/sale/flat/150348353/,,14.0,1,16.0,3790400,,,36.8,0.0,13.404355742302583,55.925023,37.548865,1
1638,1,0,1,3,1638,,1,http://www.cian.ru/sale/flat/150348944/,,15.0,1,16.0,3838660,,,39.2,0.0,13.404355742302583,55.925023,37.548865,1
1639,0,0,1,1,1639,5.0,0,http://www.cian.ru/sale/flat/150784093/,17.0,15.0,0,5.0,3950000,,0.0,26.0,0.0,12.267326227397215,55.886393,37.54012,1
1640,1,0,1,11,1640,,1,http://www.cian.ru/sale/flat/149893413/,,20.0,1,17.0,3972297,,,30.1,1.0,17.983159458536715,55.869424,37.473391,1
1641,Ц,0,1,1,1641,3.0,1,http://www.cian.ru/sale/flat/150486088/,14.0,15.0,0,12.0,4000000,косметический,,20.0,1.0,8.186250334566889,55.823216,37.559011,1
1642,1,0,1,6,1642,11.3,1,http://www.cian.ru/sale/flat/150778409/,16.2,14.0,1,14.0,4000035,,,38.5,0.0,13.404355742302583,55.925023,37.548865,1
1643,0,0,1,4,1643,,1,http://www.cian.ru/sale/flat/148984143/,29.8,10.0,0,8.0,4023689,,0.0,29.8,0.0,10.45065673306075,55.861176,37.549417,1
1644,1,0,1,3,1644,,1,http://www.cian.ru/sale/flat/150348975/,,15.0,1,16.0,4173120,,,43.5,0.0,13.404355742302583,55.925023,37.548865,1
1645,1,0,1,8,1645,,1,http://www.cian.ru/sale/flat/150348973/,,15.0,1,16.0,4299570,,,42.6,0.0,13.404355742302583,55.925023,37.548865,1
1646,1,0,1,2,1646,12.3,1,http://www.cian.ru/sale/flat/150348782/,16.8,15.0,1,16.0,4343784,,,45.1,0.0,13.404355742302583,55.925023,37.548865,1
1647,Ц,0,1,6,1647,,1,http://www.cian.ru/sale/flat/149369355/,17.0,7.0,1,29.0,4350000,,,26.4,1.0,15.137054093389652,55.84073,37.494404,1
1648,1,0,1,16,1648,,1,http://www.cian.ru/sale/flat/150348922/,,15.0,1,16.0,4370445,,,44.4,0.0,13.404355742302583,55.925023,37.548865,1
1649,1,0,1,14,1649,,1,http://www.cian.ru/sale/flat/150348950/,,15.0,1,16.0,4376790,,,44.2,0.0,13.404355742302583,55.925023,37.548865,1
1650,1,0,1,16,1650,,1,http://www.cian.ru/sale/flat/146255990/,22.0,2.0,0,26.0,4400000,,,27.4,1.0,15.37370247622126,55.84024,37.492024,1
1651,Ц,0,1,1,1651,5.6,Ц,http://www.cian.ru/sale/flat/148704993/,18.9,,0,5.0,4400000,евроремонт,1.0,33.4,,10.98023567939809,55.840336,37.535511,1
1652,1,0,1,5,1652,6.1,1,http://www.cian.ru/sale/flat/150724444/,17.3,11.0,0,5.0,5800000,косметический,1.0,31.0,1.0,7.268280157426073,55.824208,37.569432,1
1653,Ц,0,1,28,1653,,1,http://www.cian.ru/sale/flat/150853822/,68.0,16.0,0,32.0,32900000,дизайнерский,1.0,103.0,1.0,9.328830926076435,55.806646,37.542958,3
1654,1,0,1,4,1654,,1,http://www.cian.ru/sale/flat/149670496/,48.0,21.0,0,17.0,13500000,,,60.0,1.0,13.644053458490271,55.831706,37.506828,2
1655,1,0,1,3,1655,,1,http://www.cian.ru/sale/flat/150873858/,,,1,9.0,3065900,,,26.7,,17.97796411405324,55.871854,37.474049,1
1656,1,0,1,4,1656,,1,http://www.cian.ru/sale/flat/150873861/,,,1,9.0,3118080,,,26.9,,17.97796411405324,55.871854,37.474049,1
1657,1,0,1,8,1657,,1,http://www.cian.ru/sale/flat/150348401/,,14.0,1,16.0,3511200,,,33.6,0.0,13.404355742302583,55.925023,37.548865,1
1658,1,0,1,8,1658,,1,http://www.cian.ru/sale/flat/150348419/,,14.0,1,16.0,3513150,,,33.3,0.0,13.404355742302583,55.925023,37.548865,1
1659,1,0,1,5,1659,,1,http://www.cian.ru/sale/flat/150348467/,,14.0,1,16.0,3521650,,,33.7,0.0,13.404355742302583,55.925023,37.548865,1
1660,1,0,1,9,1660,,1,http://www.cian.ru/sale/flat/149893405/,,20.0,1,17.0,3527832,,,27.6,1.0,17.983159458536715,55.869424,37.473391,1
1661,1,0,1,5,1661,,1,http://www.cian.ru/sale/flat/150348481/,,14.0,1,16.0,3597900,,,35.8,0.0,13.404355742302583,55.925023,37.548865,1
1662,Ц,0,1,2,1662,7.0,1,http://www.cian.ru/sale/flat/150404146/,19.0,15.0,0,9.0,3600000,косметический,,33.0,1.0,14.968597582265549,55.865626,37.502426,1
